seed,pinn_rrmse,vteam_rrmse,improvement,training_time_minutes
40,0.09075812138361564,0.27294956818617216,3.0074395990687304,0.04651573101679484
41,0.04172024440296803,0.27294956818617216,6.542377018451843,0.04002965688705444
42,0.06327318109525361,0.27294956818617216,4.313827177035157,0.04084916512171428
43,0.047085785239821654,0.27294956818617216,5.7968570938333155,0.03966934283574422
44,0.03327238217852518,0.27294956818617216,8.203487406511597,0.04206801652908325
45,0.2016230349846291,0.27294956818617216,1.3537618269012799,0.04174264272054037
46,0.1530550048287169,0.27294956818617216,1.783342978503896,0.040101889769236246
47,0.06685891773949014,0.27294956818617216,4.082470632409816,0.040857263406117755
