Time_s,Current_A,Temperature_K,State_x,DeltaT_K
0.01,6.97715804562904e-05,300.00003488230186,0.29988032579421997,3.488230186121655e-05
0.010472898382363585,6.982286868151277e-05,300.0000365329202,0.2998746633529663,3.653292020544541e-05
0.01096816005273138,6.979751196922734e-05,300.0000382609514,0.29986873269081116,3.8260951384927466e-05
0.011486842567375536,6.977088196435943e-05,300.00004006999194,0.2998625338077545,4.0069991939617466e-05
0.012030053494233242,6.976773147471249e-05,300.000041964476,0.299856036901474,4.1964475997247064e-05
0.012598952777950272,6.979278259677812e-05,300.0000439492404,0.2998492419719696,4.3949240421170543e-05
0.01319475521676706,6.97942596161738e-05,300.00004602788385,0.29984211921691895,4.6027883854549145e-05
0.013818733056536322,6.980961188673973e-05,300.0000482052784,0.299834668636322,4.820527840365685e-05
0.014472218707411343,6.975691940169781e-05,300.0000504838908,0.29982686042785645,5.048389078865512e-05
0.015156607589006029,6.975141877774149e-05,300.00005287003825,0.29981866478919983,5.287003824605563e-05
0.015873361110102097,6.977901648497209e-05,300.0000553699802,0.2998100817203522,5.536998020261308e-05
0.016624009789266127,6.978451710892841e-05,300.00005798831205,0.2998011112213135,5.798831205083843e-05
0.017410156523040163,6.980625039432198e-05,300.0000607312765,0.29979172348976135,6.073127650552124e-05
0.018233480008684414,6.977775046834722e-05,300.00006360273585,0.2997818887233734,6.360273584959941e-05
0.019095738328780976,6.980582838878036e-05,300.0000666111459,0.29977157711982727,6.661114588268902e-05
0.01999877270535286,6.978803139645606e-05,300.000069760964,0.2997607886791229,6.976096398148002e-05
0.020944511431514698,6.981659680604935e-05,300.0000730610262,0.299749493598938,7.306102622806065e-05
0.02193497398905059,6.984975334489718e-05,300.00007651872295,0.2997376620769501,7.651872294900386e-05
0.022972275360711523,6.97796858730726e-05,300.00008013622613,0.2997252643108368,8.01362261313443e-05
0.024058630546440658,6.981762271607295e-05,300.00008392678063,0.29971227049827576,8.392678063273706e-05
0.02519635929317015,6.979668251005933e-05,300.00008789531034,0.29969868063926697,8.78953103438107e-05
0.026387891048289334,6.980185571592301e-05,300.0000920517226,0.29968443512916565,9.205172261772532e-05
0.027635770147361603,6.98015937814489e-05,300.0000964045684,0.2996695339679718,9.640456840998013e-05
0.028942661247167517,6.982339982641861e-05,300.000100964568,0.29965391755104065,0.00010096456799146836
0.030311355015675792,6.981083424761891e-05,300.00010573922157,0.2996375560760498,0.00010573922156709159
0.031744774091091936,6.983153434703127e-05,300.00011074101116,0.2996204197406769,0.0001107410111558238
0.03324597932270942,6.981925980653614e-05,300.00011597825954,0.2996024787425995,0.0001159782595436809
0.034818176306889666,6.982367631280795e-05,300.0001214633552,0.29958370327949524,0.00012146335518536944
0.03646472223212749,6.981658225413412e-05,300.00012720707116,0.29956403374671936,0.00012720707115931873
0.03818913304781854,6.983375351410359e-05,300.00013322368426,0.29954344034194946,0.00013322368425860986
0.039995090972036657,6.980818579904735e-05,300.0001395222909,0.29952186346054077,0.00013952229090818946
0.04188645235435271,6.980346370255575e-05,300.0001461180672,0.2994992733001709,0.0001461180672208684
