Time_s,Current_A,Temperature_K,State_x,DeltaT_K
14.14170170289024,0.00011027154687326401,300.13746610732943,0.2291000485420227,0.13746610732943054
14.810460488806754,0.00011017748329322785,300.1429588747346,0.2269285023212433,0.1429588747345747
15.510844769528406,0.00011003563849953935,300.14862330948296,0.2247394472360611,0.1486233094829572
16.24435010958867,0.00010990882583428174,300.15446192942613,0.22253680229187012,0.1544619294261338
17.012542798525892,0.00010979190847137943,300.16047661041534,0.22032476961612701,0.1604766104153441
17.817063195457308,0.00010968325659632683,300.166668767242,0.21810784935951233,0.1666687672420153
18.65962923181746,0.00010954852041322738,300.17303656109885,0.21589075028896332,0.17303656109885424
19.542040079740534,0.00010943385132122785,300.17958141372037,0.21367846429347992,0.17958141372037062
20.466179993919898,0.00010929528798442334,300.18630037659005,0.211476132273674,0.18630037659005438
21.43402233514857,0.00010917441250057891,300.1931936196784,0.20928917825222015,0.19319361967842497
22.44763378413224,0.00010901488712988794,300.2002552092369,0.20712313055992126,0.2002552092369001
23.50917875457287,0.00010890889097936451,300.2074877314332,0.20498362183570862,0.20748773143321841
24.620924014946254,0.00010878524335566908,300.21488585616726,0.20287629961967468,0.21488585616725686
25.785243528842738,0.00010863727220566943,300.2224424653121,0.20080703496932983,0.2224424653120991
27.00462352420682,0.00010853790445253253,300.23015805761594,0.19878149032592773,0.2301580576159381
28.281667802300323,0.00010839421884156764,300.23802119550123,0.19680532813072205,0.2380211955012328
29.619103297725534,0.00010826198558788747,300.24602623824995,0.19488407671451569,0.24602623824995362
31.019785901380967,0.00010815600398927927,300.25416878441837,0.19302305579185486,0.25416878441836843
32.486706558783744,0.00010805719648487866,300.2624410677982,0.1912272870540619,0.26244106779819276
34.02299765678071,0.00010793018736876547,300.27082904523235,0.1895015388727188,0.27082904523234674
35.63193971228588,0.00010781312448671088,300.27932318863907,0.18785013258457184,0.2793231886390686
37.316968377327555,0.0001077200286090374,300.28791537663153,0.18627691268920898,0.2879153766315312
39.08168177536268,0.00010761759040178731,300.2965910334882,0.18478529155254364,0.29659103348819826
40.929848184524424,0.00010753720562206581,300.3053400150467,0.1833779364824295,0.3053400150466814
42.8654140842093,0.00010745110193965957,300.3141462199134,0.18205712735652924,0.3141462199134253
44.89251258218608,0.00010736641706898808,300.32299378293715,0.18082427978515625,0.32299378293714653
47.01547224022134,0.00010729359928518534,300.33186799667476,0.17968030273914337,0.3318679966747595
49.238826317067414,0.00010719367128331214,300.34074491600336,0.17862510681152344,0.3407449160033593
51.56732244854969,0.00010714806558098644,300.3496176328732,0.17765812575817108,0.349617632873219
54.00593278542374,0.00010708315676311031,300.35846198626325,0.17677803337574005,0.35846198626325076
56.55986461065008,0.00010702249710448086,300.3672584839085,0.1759825497865677,0.36725848390847204
59.23457145875806,0.00010696517711039633,300.3759868187388,0.17526905238628387,0.37598681873879514
62.03576476104275,0.0001069264835678041,300.3846303751513,0.1746341586112976,0.38463037515128917
64.96942604146125,0.00010688600013963878,300.3931667259986,0.1740739941596985,0.39316672599858293
68.04181968927101,0.00010686546738725156,300.401579621053,0.1735841929912567,0.4015796210529743
71.25950633568411,0.0001068113197106868,300.40983647985416,0.17315977811813354,0.4098364798541638
74.62935686310138,0.00010678196849767119,300.4179230862468,0.17279574275016785,0.41792308624678753
78.15856707684091,0.00010675756493583322,300.4258193526908,0.17248673737049103,0.4258193526907803
81.8546730706903,0.00010674391523934901,300.433507888673,0.17222726345062256,0.4335078886729775
85.72556731909324,0.00010672755161067471,300.4409672616511,0.17201213538646698,0.4409672616511102
89.77951553033323,0.00010669483162928373,300.44817161789825,0.1718357801437378,0.44817161789825377
94.02517429670132,0.00010670202027540654,300.4551188499703,0.17169323563575745,0.4551188499702903
98.47160957933774,0.00010668733739294112,300.46178285212716,0.17157956957817078,0.46178285212715764
103.12831606721848,0.00010670693882275373,300.4681636508515,0.17149029672145844,0.46816365085152256
108.0052374516254,0.00010669753100955859,300.47423437489186,0.1714211404323578,0.47423437489186426
113.11278765939214,0.00010668857430573553,300.4799839224887,0.17136865854263306,0.4799839224887137
118.46187309026848,0.00010666387970559299,300.4853952274342,0.1713295429944992,0.4853952274341964
124.06391590588318,0.00010669026232790202,300.4904888008434,0.17130088806152344,0.4904888008434227
129.93087842004172,0.00010666724119801074,300.4952327176183,0.17128022015094757,0.49523271761830756
136.07528864243332,0.00010665030276868492,300.4996291152227,0.17126600444316864,0.49962911522271725
142.51026703029993,0.00010666478920029476,300.50369816777135,0.17125573754310608,0.503698167771347
