Bias_V,T95_K,DeltaT_K,Retention_days,Retention_hours,Endurance_days,Endurance_hours,Combined_days,Combined_hours,Bottleneck,Accel_Factor
0.05,300.18392765290326,0.1839276529032645,223.6761876184497,5368.228502842792,0.007638888888888889,0.18333333333333332,0.007638888888888889,0.18333333333333332,Endurance,1.0
0.1,300.53334332764825,0.5333433276482538,219.8982514065921,5277.5580337582105,0.007638888888888889,0.18333333333333332,0.007638888888888889,0.18333333333333332,Endurance,1.017180383143985
0.2,302.283543606173,2.283543606172998,202.03340481838177,4848.801715641162,0.007638888888888889,0.18333333333333332,0.007638888888888889,0.18333333333333332,Endurance,1.107124773843829
