time_s,I_level1_A,I_level2_A,I_level3_A,norm_I_level1,norm_I_level2,norm_I_level3
1633.1744666101667,1.690594374051202e-05,-6.396261401663526e-06,-8.33276108019417e-05,0.9999955376756027,0.9999955376756026,0.9999955376756026
1710.3410003378378,1.6905940175996156e-05,-6.396260053050542e-06,-8.332759323281955e-05,0.9999953268325991,0.999995326832599,0.999995326832599
1791.1536074332303,1.6905936443059816e-05,-6.3962586407166915e-06,-8.332757483357067e-05,0.9999951060274349,0.9999951060274348,0.9999951060274349
1875.7845627201611,1.6905932533745317e-05,-6.396257161651232e-06,-8.332755556497248e-05,0.9999948747894092,0.999994874789409,0.9999948747894092
1964.4142809066266,1.690592843971897e-05,-6.396255612701165e-06,-8.33275353859491e-05,0.9999946326255796,0.9999946326255795,0.9999946326255796
2057.231701189553,1.6905924152253348e-05,-6.39625399056452e-06,-8.332751425348396e-05,0.9999943790197143,0.9999943790197143,0.9999943790197144
2154.4346900318824,1.6905919662208663e-05,-6.396252291783312e-06,-8.332749212252801e-05,0.99999411343119,0.99999411343119,0.99999411343119
2256.230462970635,1.690591496001328e-05,-6.396250512736175e-06,-8.332746894590371e-05,0.9999938352938396,0.9999938352938397,0.9999938352938397
2362.8360263551754,1.6905910035643334e-05,-6.396248649630636e-06,-8.332744467420444e-05,0.9999935440147458,0.9999935440147458,0.9999935440147458
2474.4786399573477,1.6905904878601338e-05,-6.396246698495037e-06,-8.332741925568922e-05,0.9999932389729769,0.9999932389729769,0.999993238972977
2591.3963014396572,1.6905899477893828e-05,-6.396244655170067e-06,-8.33273926361724e-05,0.9999929195182636,0.9999929195182636,0.9999929195182635
2713.83825371428,1.690589382200791e-05,-6.396242515299891e-06,-8.332736475890819e-05,0.9999925849696121,0.9999925849696121,0.9999925849696121
2842.065516274511,1.690588789888673e-05,-6.3962402743228754e-06,-8.332733556446961e-05,0.9999922346138533,0.9999922346138534,0.9999922346138534
2976.3514416313133,1.6905881695903785e-05,-6.396237927461854e-06,-8.332730499062193e-05,0.9999918677041226,0.9999918677041226,0.9999918677041226
3116.9822980411436,1.690587519983598e-05,-6.396235469713951e-06,-8.332727297218995e-05,0.9999914834582669,0.9999914834582669,0.999991483458267
3264.2578797673236,1.6905868396835464e-05,-6.396232895839918e-06,-8.332723944091906e-05,0.9999910810571787,0.9999910810571788,0.9999910810571789
